title,year,total_words_f,total_words_m,num_characters_f,num_characters_m,pct_words_f,pct_words_m,pct_chars_f,pct_chars_m,avg_male_words,avg_female_words,dominant_gender,total_nominations,total_wins,nominated,df_type
mystery men,1999,2032.0,11178.0,3.0,11.0,0.1538228614685844,0.8461771385314156,0.21428571428571427,0.7857142857142857,1016.1818181818181,677.3333333333334,m,0,0,False,Other
mystery of the wax museum,1933,3655.0,6166.0,2.0,9.0,0.3721616943284798,0.6278383056715202,0.18181818181818182,0.8181818181818182,685.1111111111111,1827.5,f,0,0,False,Other
mystic river,2003,1051.0,9709.0,3.0,11.0,0.09767657992565056,0.9023234200743494,0.21428571428571427,0.7857142857142857,882.6363636363636,350.3333333333333,m,3,0,True,Other
naked lunch,1991,1288.0,7178.0,3.0,8.0,0.1521379636191826,0.8478620363808174,0.2727272727272727,0.7272727272727273,897.25,429.3333333333333,m,0,0,False,Other
narrow margin,1990,905.0,3765.0,2.0,7.0,0.1937901498929336,0.8062098501070664,0.2222222222222222,0.7777777777777778,537.8571428571429,452.5,m,0,0,False,Other
nashville,1975,4254.0,13316.0,9.0,14.0,0.2421172453044963,0.7578827546955037,0.391304347826087,0.6086956521739131,951.1428571428571,472.6666666666667,m,3,1,True,Other
national treasure,2004,1013.0,6661.0,1.0,7.0,0.13200416992442013,0.8679958300755799,0.125,0.875,951.5714285714286,1013.0,f,0,0,False,Other
national treasure book of secrets,2007,1515.0,10021.0,1.0,8.0,0.13132801664355062,0.8686719833564494,0.1111111111111111,0.8888888888888888,1252.625,1515.0,f,0,0,False,Other
natural born killers,1994,1177.0,10975.0,3.0,10.0,0.09685648452929559,0.9031435154707044,0.23076923076923078,0.7692307692307693,1097.5,392.3333333333333,m,0,0,False,Other
near dark,1987,912.0,2388.0,3.0,5.0,0.27636363636363637,0.7236363636363636,0.375,0.625,477.6,304.0,m,0,0,False,Other
nebraska,2013,2369.0,6135.0,4.0,8.0,0.27857478833490124,0.7214252116650988,0.3333333333333333,0.6666666666666666,766.875,592.25,m,4,0,True,Other
needful things,1993,824.0,2484.0,4.0,6.0,0.24909310761789602,0.750906892382104,0.4,0.6,414.0,206.0,m,0,0,False,Other
network,1976,614.0,12143.0,3.0,15.0,0.04813043819079721,0.9518695618092028,0.16666666666666666,0.8333333333333334,809.5333333333333,204.66666666666666,m,5,1,True,Other
never been kissed,1999,12974.0,6952.0,10.0,7.0,0.6511091036836294,0.34889089631637055,0.5882352941176471,0.4117647058823529,993.1428571428571,1297.4,f,0,0,False,Other
never let me go,2010,5047.0,1432.0,6.0,2.0,0.7789782373823121,0.2210217626176879,0.75,0.25,716.0,841.1666666666666,f,0,0,False,Other
new nightmare,1994,4126.0,2075.0,4.0,5.0,0.665376552169005,0.334623447830995,0.4444444444444444,0.5555555555555556,415.0,1031.5,f,0,0,False,Other
new york minute,2004,4557.0,2050.0,3.0,9.0,0.6897230210382927,0.3102769789617073,0.25,0.75,227.77777777777777,1519.0,f,0,0,False,Other
newsies,1992,807.0,9458.0,2.0,18.0,0.07861665854846565,0.9213833414515343,0.1,0.9,525.4444444444445,403.5,m,0,0,False,Other
next,2007,2425.0,2931.0,2.0,5.0,0.4527632561613144,0.5472367438386856,0.2857142857142857,0.7142857142857143,586.2,1212.5,f,0,0,False,Other
next friday,2000,665.0,7569.0,3.0,9.0,0.0807626912800583,0.9192373087199417,0.25,0.75,841.0,221.66666666666666,m,0,0,False,Other
nick and norahs infinite playlist,2008,1526.0,4129.0,2.0,5.0,0.2698496905393457,0.7301503094606543,0.2857142857142857,0.7142857142857143,825.8,763.0,m,0,0,False,Other
nick of time,1995,4076.0,11482.0,4.0,6.0,0.2619874019796889,0.738012598020311,0.4,0.6,1913.6666666666667,1019.0,m,0,0,False,Other
nightcrawler,2014,2094.0,8684.0,3.0,6.0,0.19428465392466135,0.8057153460753387,0.3333333333333333,0.6666666666666666,1447.3333333333333,698.0,m,1,0,True,Other
nine,2009,2563.0,4795.0,5.0,5.0,0.3483283500951345,0.6516716499048655,0.5,0.5,959.0,512.6,m,3,0,True,Other
nine to five,1980,1160.0,659.0,3.0,2.0,0.6377130291368884,0.3622869708631116,0.6,0.4,329.5,386.6666666666667,f,1,0,True,Other
ninja assassin,2009,2864.0,4408.0,3.0,6.0,0.39383938393839385,0.6061606160616062,0.3333333333333333,0.6666666666666666,734.6666666666666,954.6666666666666,f,0,0,False,Other
ninotchka,1939,5732.0,10217.0,2.0,10.0,0.3593955733901812,0.6406044266098188,0.16666666666666666,0.8333333333333334,1021.7,2866.0,f,3,0,True,Other
nixon,1995,2122.0,23865.0,6.0,22.0,0.08165621272174549,0.9183437872782545,0.21428571428571427,0.7857142857142857,1084.7727272727273,353.6666666666667,m,2,0,True,Other
no country for old men,2007,1215.0,7105.0,4.0,10.0,0.14603365384615385,0.8539663461538461,0.2857142857142857,0.7142857142857143,710.5,303.75,m,7,3,True,Other
no escape,2015,1539.0,4472.0,3.0,6.0,0.2560306105473299,0.7439693894526701,0.3333333333333333,0.6666666666666666,745.3333333333334,513.0,m,0,0,False,Other
no one lives,2012,1441.0,3316.0,4.0,7.0,0.3029220096699601,0.6970779903300399,0.36363636363636365,0.6363636363636364,473.7142857142857,360.25,m,0,0,False,Other
no strings attached,2011,6259.0,8525.0,4.0,4.0,0.42336309523809523,0.5766369047619048,0.5,0.5,2131.25,1564.75,m,0,0,False,Other
noah,2014,1341.0,4737.0,2.0,6.0,0.22063178677196446,0.7793682132280355,0.25,0.75,789.5,670.5,m,0,0,False,Other
norma rae,1979,2910.0,4093.0,2.0,6.0,0.41553619877195486,0.5844638012280451,0.25,0.75,682.1666666666666,1455.0,f,3,1,True,Other
normal adolescent behavior,2007,6074.0,2548.0,7.0,6.0,0.7044769195082348,0.29552308049176523,0.5384615384615384,0.46153846153846156,424.6666666666667,867.7142857142857,f,0,0,False,Other
north by northwest,1959,1235.0,4901.0,3.0,6.0,0.20127118644067796,0.798728813559322,0.3333333333333333,0.6666666666666666,816.8333333333334,411.6666666666667,m,3,0,True,Other
nothing but a man,1964,1320.0,3575.0,3.0,7.0,0.2696629213483146,0.7303370786516854,0.3,0.7,510.7142857142857,440.0,m,0,0,False,Other
notting hill,1999,7330.0,12732.0,5.0,7.0,0.36536736118034097,0.634632638819659,0.4166666666666667,0.5833333333333334,1818.857142857143,1466.0,m,0,0,False,Other
now and then,1995,4186.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1046.5,f,0,0,False,Other
now you see me,2013,1764.0,7339.0,1.0,10.0,0.19378226958145667,0.8062177304185434,0.09090909090909091,0.9090909090909091,733.9,1764.0,f,0,0,False,Other
nowhere boy,2009,2042.0,2575.0,2.0,4.0,0.4422785358457873,0.5577214641542126,0.3333333333333333,0.6666666666666666,643.75,1021.0,f,0,0,False,Other
nowhere to run,1993,334.0,1629.0,2.0,4.0,0.17014773306164035,0.8298522669383597,0.3333333333333333,0.6666666666666666,407.25,167.0,m,0,0,False,Other
nurse betty,2000,6649.0,8802.0,9.0,10.0,0.4303281341013527,0.5696718658986474,0.47368421052631576,0.5263157894736842,880.2,738.7777777777778,m,0,0,False,Other
o brother where art thou,2000,312.0,8450.0,1.0,11.0,0.03560830860534125,0.9643916913946587,0.08333333333333333,0.9166666666666666,768.1818181818181,312.0,m,2,0,True,Other
oblivion,2013,5007.0,8066.0,2.0,2.0,0.38300313623498816,0.6169968637650118,0.5,0.5,4033.0,2503.5,m,0,0,False,Other
observe and report,2009,6728.0,27534.0,5.0,7.0,0.19636915533243826,0.8036308446675617,0.4166666666666667,0.5833333333333334,3933.4285714285716,1345.6,m,0,0,False,Other
obsessed,2009,4508.0,6134.0,3.0,3.0,0.4236045856042097,0.5763954143957902,0.5,0.5,2044.6666666666667,1502.6666666666667,m,0,0,False,Other
obsession,1976,1670.0,3877.0,3.0,7.0,0.3010636380025239,0.6989363619974761,0.3,0.7,553.8571428571429,556.6666666666666,f,1,0,True,Other
oceans eleven,2001,1046.0,19972.0,1.0,14.0,0.04976686649538491,0.9502331335046151,0.06666666666666667,0.9333333333333333,1426.5714285714287,1046.0,m,0,0,False,Other
oceans twelve,2004,4136.0,15566.0,3.0,14.0,0.2099279260988732,0.7900720739011268,0.17647058823529413,0.8235294117647058,1111.857142857143,1378.6666666666667,f,0,0,False,Other
octopussy,1983,168.0,3147.0,1.0,9.0,0.05067873303167421,0.9493212669683257,0.1,0.9,349.6666666666667,168.0,m,0,0,False,Other
oculus,2013,3962.0,2608.0,3.0,4.0,0.6030441400304414,0.3969558599695586,0.42857142857142855,0.5714285714285714,652.0,1320.6666666666667,f,0,0,False,Other
office space,1999,1546.0,15728.0,3.0,14.0,0.08949866851916174,0.9105013314808382,0.17647058823529413,0.8235294117647058,1123.4285714285713,515.3333333333334,m,0,0,False,Other
old boyfriends,1979,4892.0,2175.0,6.0,5.0,0.692231498514221,0.307768501485779,0.5454545454545454,0.45454545454545453,435.0,815.3333333333334,f,0,0,False,Other
old school,2003,379.0,2878.0,1.0,7.0,0.11636475284003685,0.8836352471599631,0.125,0.875,411.14285714285717,379.0,m,0,0,False,Other
on golden pond,1981,2496.0,3566.0,2.0,3.0,0.4117452985813263,0.5882547014186738,0.4,0.6,1188.6666666666667,1248.0,f,7,1,True,Other
on the waterfront,1954,1939.0,9292.0,2.0,12.0,0.17264713738758794,0.827352862612412,0.14285714285714285,0.8571428571428571,774.3333333333334,969.5,f,7,6,True,Other
once upon a time in america,1984,1765.0,5810.0,5.0,10.0,0.233003300330033,0.766996699669967,0.3333333333333333,0.6666666666666666,581.0,353.0,m,0,0,False,Other
one chance,2013,2248.0,4879.0,3.0,5.0,0.3154202329170759,0.6845797670829241,0.375,0.625,975.8,749.3333333333334,m,0,0,False,Other
one eight seven,1997,1700.0,5023.0,2.0,7.0,0.2528633050721404,0.7471366949278596,0.2222222222222222,0.7777777777777778,717.5714285714286,850.0,f,0,0,False,Other
one missed call,2008,2233.0,1999.0,4.0,4.0,0.5276465028355387,0.47235349716446123,0.5,0.5,499.75,558.25,f,0,0,False,Other
only god forgives,2013,3228.0,9313.0,4.0,9.0,0.25739574196635034,0.7426042580336496,0.3076923076923077,0.6923076923076923,1034.7777777777778,807.0,m,0,0,False,Other
only you,1994,7969.0,3662.0,4.0,8.0,0.6851517496345972,0.3148482503654028,0.3333333333333333,0.6666666666666666,457.75,1992.25,f,0,0,False,Other
ordinary people,1980,5940.0,16816.0,4.0,6.0,0.26103005800667956,0.7389699419933204,0.4,0.6,2802.6666666666665,1485.0,m,3,3,True,Other
orgy of the dead,1965,671.0,1660.0,2.0,3.0,0.2878592878592879,0.7121407121407122,0.4,0.6,553.3333333333334,335.5,m,0,0,False,Other
orphan,2009,7734.0,3285.0,5.0,3.0,0.7018785733732643,0.29812142662673563,0.625,0.375,1095.0,1546.8,f,0,0,False,Other
ouija,2014,5783.0,1878.0,6.0,2.0,0.7548622895183397,0.24513771048166036,0.75,0.25,939.0,963.8333333333334,f,0,0,False,Other
out of sight,1998,7828.0,23926.0,3.0,14.0,0.2465201234490143,0.7534798765509857,0.17647058823529413,0.8235294117647058,1709.0,2609.3333333333335,f,2,0,True,Other
outbreak,1995,980.0,6292.0,2.0,9.0,0.13476347634763478,0.8652365236523653,0.18181818181818182,0.8181818181818182,699.1111111111111,490.0,m,0,0,False,Other
p2,2007,2221.0,4326.0,2.0,2.0,0.3392393462654651,0.6607606537345349,0.5,0.5,2163.0,1110.5,m,0,0,False,Other
pacific rim,2013,2625.0,7084.0,2.0,8.0,0.27036770007209804,0.7296322999279019,0.2,0.8,885.5,1312.5,f,0,0,False,Other
pain  gain,2013,575.0,6621.0,3.0,9.0,0.07990550305725402,0.9200944969427459,0.25,0.75,735.6666666666666,191.66666666666666,m,0,0,False,Other
pan,2015,2281.0,9649.0,2.0,10.0,0.1911986588432523,0.8088013411567477,0.16666666666666666,0.8333333333333334,964.9,1140.5,f,0,0,False,Other
pandorum,2009,2126.0,16324.0,1.0,4.0,0.11523035230352303,0.8847696476964769,0.2,0.8,4081.0,2126.0,m,0,0,False,Other
panic room,2002,1617.0,2773.0,3.0,4.0,0.3683371298405467,0.6316628701594533,0.42857142857142855,0.5714285714285714,693.25,539.0,m,0,0,False,Other
pans labyrinth,2006,1753.0,2262.0,3.0,4.0,0.43661270236612704,0.563387297633873,0.42857142857142855,0.5714285714285714,565.5,584.3333333333334,f,6,3,True,Other
panther,1995,351.0,9442.0,2.0,15.0,0.03584192790768916,0.9641580720923109,0.11764705882352941,0.8823529411764706,629.4666666666667,175.5,m,0,0,False,Other
papadopoulos  sons,2012,1370.0,8537.0,2.0,12.0,0.13828606036136065,0.8617139396386393,0.14285714285714285,0.8571428571428571,711.4166666666666,685.0,m,0,0,False,Other
paper towns,2015,3316.0,7367.0,4.0,4.0,0.31039970045867266,0.6896002995413273,0.5,0.5,1841.75,829.0,m,0,0,False,Other
paranorman,2012,3929.0,10749.0,6.0,7.0,0.2676795203706227,0.7323204796293773,0.46153846153846156,0.5384615384615384,1535.5714285714287,654.8333333333334,m,1,0,True,Other
pariah,2011,7381.0,1793.0,8.0,3.0,0.8045563549160671,0.19544364508393286,0.7272727272727273,0.2727272727272727,597.6666666666666,922.625,f,0,0,False,Other
pat garrett  billy the kid,1973,0.0,3133.0,0.0,9.0,0.0,1.0,0.0,1.0,348.1111111111111,0.0,m,0,0,False,Other
paul,2011,1884.0,15081.0,1.0,11.0,0.11105216622458002,0.88894783377542,0.08333333333333333,0.9166666666666666,1371.0,1884.0,f,0,0,False,Other
pawn sacrifice,2014,752.0,6724.0,2.0,8.0,0.10058855002675228,0.8994114499732477,0.2,0.8,840.5,376.0,m,0,0,False,Other
pay the ghost,2015,1382.0,3451.0,2.0,5.0,0.28595075522449825,0.7140492447755018,0.2857142857142857,0.7142857142857143,690.2,691.0,f,0,0,False,Other
payback,1999,1004.0,5218.0,2.0,10.0,0.16136290581806492,0.8386370941819351,0.16666666666666666,0.8333333333333334,521.8,502.0,m,0,0,False,Other
pearl harbor,2001,1259.0,4988.0,3.0,9.0,0.20153673763406435,0.7984632623659357,0.25,0.75,554.2222222222222,419.6666666666667,m,4,1,True,Other
peeping tom,1960,3643.0,3953.0,5.0,9.0,0.479594523433386,0.520405476566614,0.35714285714285715,0.6428571428571429,439.22222222222223,728.6,f,0,0,False,Other
peggy sue got married,1986,5847.0,5200.0,6.0,7.0,0.5292839684982348,0.47071603150176516,0.46153846153846156,0.5384615384615384,742.8571428571429,974.5,f,2,0,True,Other
people like us,2012,4515.0,5351.0,4.0,5.0,0.45763227245084126,0.5423677275491587,0.4444444444444444,0.5555555555555556,1070.2,1128.75,f,0,0,False,Other
perfect creature,2006,1598.0,4143.0,3.0,8.0,0.2783487197352378,0.7216512802647622,0.2727272727272727,0.7272727272727273,517.875,532.6666666666666,f,0,0,False,Other
pet sematary,1989,2321.0,3634.0,2.0,4.0,0.3897565071368598,0.6102434928631402,0.3333333333333333,0.6666666666666666,908.5,1160.5,f,0,0,False,Other
pet sematary ii,1992,773.0,3430.0,3.0,6.0,0.1839162502974066,0.8160837497025933,0.3333333333333333,0.6666666666666666,571.6666666666666,257.6666666666667,m,0,0,False,Other
petulia,1968,3561.0,1982.0,6.0,6.0,0.6424318960851525,0.35756810391484756,0.5,0.5,330.3333333333333,593.5,f,0,0,False,Other
philadelphia,1993,944.0,12740.0,5.0,12.0,0.0689856767027185,0.9310143232972815,0.29411764705882354,0.7058823529411765,1061.6666666666667,188.8,m,4,1,True,Other
philomena,2013,5052.0,3617.0,7.0,4.0,0.5827661783366017,0.41723382166339834,0.6363636363636364,0.36363636363636365,904.25,721.7142857142857,m,3,0,True,Other
phone booth,2002,1464.0,14258.0,3.0,6.0,0.0931179239282534,0.9068820760717466,0.3333333333333333,0.6666666666666666,2376.3333333333335,488.0,m,0,0,False,Other
pi,1998,3018.0,11364.0,4.0,4.0,0.2098456403838131,0.7901543596161869,0.5,0.5,2841.0,754.5,m,0,0,False,Other
pineapple express,2008,1602.0,13152.0,4.0,11.0,0.10858072387149248,0.8914192761285076,0.26666666666666666,0.7333333333333333,1195.6363636363637,400.5,m,0,0,False,Other
pirates of the caribbean at worlds end,2007,1679.0,6353.0,2.0,9.0,0.20903884462151395,0.7909611553784861,0.18181818181818182,0.8181818181818182,705.8888888888889,839.5,f,2,0,True,Other
pirates of the caribbean dead mans chest,2006,1253.0,7827.0,2.0,10.0,0.13799559471365638,0.8620044052863436,0.16666666666666666,0.8333333333333334,782.7,626.5,m,4,1,True,Other
pirates of the caribbean the curse of the black pearl,2003,1273.0,8550.0,1.0,10.0,0.12959381044487428,0.8704061895551257,0.09090909090909091,0.9090909090909091,855.0,1273.0,f,4,0,True,Other
pitch black,2000,4430.0,8966.0,2.0,6.0,0.3306957300686772,0.6693042699313227,0.25,0.75,1494.3333333333333,2215.0,f,0,0,False,Other
pitch perfect,2012,5170.0,3591.0,7.0,9.0,0.5901152836434197,0.4098847163565803,0.4375,0.5625,399.0,738.5714285714286,f,0,0,False,Other
pixels,2015,406.0,1055.0,1.0,3.0,0.2778918548939083,0.7221081451060917,0.25,0.75,351.6666666666667,406.0,f,0,0,False,Other
planet of the apes,1968,1533.0,6441.0,2.0,10.0,0.19224981188863807,0.8077501881113619,0.16666666666666666,0.8333333333333334,644.1,766.5,f,3,1,True,Other
platoon,1986,0.0,18530.0,0.0,19.0,0.0,1.0,0.0,1.0,975.2631578947369,0.0,m,6,4,True,Other
play misty for me,1971,2530.0,4393.0,2.0,4.0,0.3654485049833887,0.6345514950166113,0.3333333333333333,0.6666666666666666,1098.25,1265.0,f,0,0,False,Other
pleasantville,1998,5246.0,13676.0,8.0,11.0,0.27724342035725613,0.7227565796427439,0.42105263157894735,0.5789473684210527,1243.2727272727273,655.75,m,3,0,True,Other
please give,2010,6214.0,1278.0,8.0,3.0,0.8294180459156434,0.17058195408435664,0.7272727272727273,0.2727272727272727,426.0,776.75,f,0,0,False,Other
pocahontas,1995,2108.0,4036.0,3.0,7.0,0.3430989583333333,0.6569010416666666,0.3,0.7,576.5714285714286,702.6666666666666,f,2,2,True,Other
point break,1991,1390.0,4292.0,2.0,5.0,0.24463217177050334,0.7553678282294967,0.2857142857142857,0.7142857142857143,858.4,695.0,m,0,0,False,Other
point of no return,1993,1873.0,2410.0,2.0,4.0,0.43731029652113007,0.5626897034788699,0.3333333333333333,0.6666666666666666,602.5,936.5,f,0,0,False,Other
pokmon the first movie  mewtwo strikes back,1998,1432.0,1698.0,5.0,3.0,0.4575079872204473,0.5424920127795527,0.625,0.375,566.0,286.4,m,0,0,False,Other
pompeii,2014,1537.0,5045.0,3.0,10.0,0.23351564873898512,0.7664843512610149,0.23076923076923078,0.7692307692307693,504.5,512.3333333333334,f,0,0,False,Other
possession,2002,4506.0,2202.0,7.0,5.0,0.6717352415026834,0.3282647584973166,0.5833333333333334,0.4166666666666667,440.4,643.7142857142857,f,0,0,False,Other
practical magic,1998,2995.0,501.0,5.0,2.0,0.8566933638443935,0.1433066361556064,0.7142857142857143,0.2857142857142857,250.5,599.0,f,0,0,False,Other
precious,2009,17536.0,114.0,10.0,1.0,0.9935410764872521,0.0064589235127478755,0.9090909090909091,0.09090909090909091,114.0,1753.6,f,0,0,False,Other
predator,1987,132.0,2875.0,1.0,7.0,0.04389757233122714,0.9561024276687728,0.125,0.875,410.7142857142857,132.0,m,1,0,True,Other
predator 2,1990,612.0,4324.0,2.0,8.0,0.1239870340356564,0.8760129659643436,0.2,0.8,540.5,306.0,m,0,0,False,Other
predators,2010,561.0,1971.0,1.0,6.0,0.22156398104265404,0.7784360189573459,0.14285714285714285,0.8571428571428571,328.5,561.0,f,0,0,False,Other
pride  prejudice,2005,13437.0,5669.0,11.0,7.0,0.7032869255731183,0.2967130744268816,0.6111111111111112,0.3888888888888889,809.8571428571429,1221.5454545454545,f,3,0,True,Other
priest,2011,1814.0,10642.0,3.0,9.0,0.1456326268464997,0.8543673731535003,0.25,0.75,1182.4444444444443,604.6666666666666,m,0,0,False,Other
prince of darkness,1987,1436.0,4807.0,4.0,7.0,0.2300176197341022,0.7699823802658978,0.36363636363636365,0.6363636363636364,686.7142857142857,359.0,m,0,0,False,Other
prince of persia the sands of time,2010,1558.0,6119.0,1.0,7.0,0.20294385827797318,0.7970561417220269,0.125,0.875,874.1428571428571,1558.0,f,0,0,False,Other
prisoners,2013,1770.0,5415.0,6.0,5.0,0.24634655532359082,0.7536534446764092,0.5454545454545454,0.45454545454545453,1083.0,295.0,m,1,0,True,Other
private benjamin,1980,8977.0,4160.0,10.0,8.0,0.6833371393773312,0.3166628606226688,0.5555555555555556,0.4444444444444444,520.0,897.7,f,1,0,True,Other
prom night,1980,3175.0,1817.0,8.0,6.0,0.6360176282051282,0.3639823717948718,0.5714285714285714,0.42857142857142855,302.8333333333333,396.875,f,0,0,False,Other
prometheus,2012,1746.0,3490.0,2.0,5.0,0.33346065699006877,0.6665393430099312,0.2857142857142857,0.7142857142857143,698.0,873.0,f,1,0,True,Other
promised land,2012,2338.0,9364.0,2.0,9.0,0.19979490685352932,0.8002050931464707,0.18181818181818182,0.8181818181818182,1040.4444444444443,1169.0,f,0,0,False,Other
psycho,1960,2927.0,5926.0,6.0,8.0,0.33062238789111037,0.6693776121088897,0.42857142857142855,0.5714285714285714,740.75,487.8333333333333,m,3,0,True,Other
psycho ii,1983,3840.0,5997.0,4.0,7.0,0.3903629155230253,0.6096370844769747,0.36363636363636365,0.6363636363636364,856.7142857142857,960.0,f,0,0,False,Other
public enemies,2009,1132.0,6857.0,2.0,14.0,0.1416948303917887,0.8583051696082112,0.125,0.875,489.7857142857143,566.0,f,0,0,False,Other
pulp fiction,1994,2094.0,6749.0,4.0,8.0,0.23679746692298995,0.76320253307701,0.3333333333333333,0.6666666666666666,843.625,523.5,m,4,1,True,Other
punchdrunk love,2002,2853.0,4650.0,7.0,5.0,0.38024790083966414,0.6197520991603359,0.5833333333333334,0.4166666666666667,930.0,407.57142857142856,m,0,0,False,Other
purple rain,1984,1834.0,3179.0,4.0,5.0,0.36584879313784163,0.6341512068621584,0.4444444444444444,0.5555555555555556,635.8,458.5,m,1,1,True,Other
push,2009,2826.0,2098.0,4.0,5.0,0.5739236393176279,0.42607636068237204,0.4444444444444444,0.5555555555555556,419.6,706.5,f,0,0,False,Other
quantum project,2000,286.0,889.0,1.0,2.0,0.24340425531914894,0.7565957446808511,0.3333333333333333,0.6666666666666666,444.5,286.0,m,0,0,False,Other
queen of the damned,2002,5762.0,10056.0,4.0,10.0,0.36426855481097486,0.6357314451890251,0.2857142857142857,0.7142857142857143,1005.6,1440.5,f,0,0,False,Other
quills,2000,2313.0,8451.0,4.0,8.0,0.2148829431438127,0.7851170568561873,0.3333333333333333,0.6666666666666666,1056.375,578.25,m,2,0,True,Other
quiz show,1994,951.0,12142.0,3.0,12.0,0.07263423203238371,0.9273657679676163,0.2,0.8,1011.8333333333334,317.0,m,3,0,True,Other
rabid,1977,1686.0,5403.0,5.0,12.0,0.23783326280152348,0.7621667371984765,0.29411764705882354,0.7058823529411765,450.25,337.2,m,0,0,False,Other
raging bull,1980,2408.0,20040.0,2.0,10.0,0.10727013542409124,0.8927298645759087,0.16666666666666666,0.8333333333333334,2004.0,1204.0,m,5,1,True,Other
raiders of the lost ark,1981,972.0,3421.0,1.0,8.0,0.22126109720009104,0.778738902799909,0.1111111111111111,0.8888888888888888,427.625,972.0,f,9,5,True,Other
rails  ties,2007,2867.0,3517.0,7.0,5.0,0.4490914786967419,0.5509085213032582,0.5833333333333334,0.4166666666666667,703.4,409.57142857142856,m,0,0,False,Other
raising arizona,1987,1324.0,4879.0,2.0,6.0,0.21344510720619056,0.7865548927938094,0.25,0.75,813.1666666666666,662.0,m,0,0,False,Other
rambo first blood part ii,1985,440.0,3767.0,1.0,8.0,0.10458759210839078,0.8954124078916093,0.1111111111111111,0.8888888888888888,470.875,440.0,m,1,0,True,Other
rampart,2011,2365.0,6483.0,9.0,8.0,0.26729204339963836,0.7327079566003617,0.5294117647058824,0.47058823529411764,810.375,262.77777777777777,m,0,0,False,Other
ransom,1996,489.0,3989.0,2.0,6.0,0.1092005359535507,0.8907994640464493,0.25,0.75,664.8333333333334,244.5,m,0,0,False,Other
ratatouille,2007,1054.0,7243.0,1.0,11.0,0.12703386766301072,0.8729661323369893,0.08333333333333333,0.9166666666666666,658.4545454545455,1054.0,f,5,1,True,Other
ravenous,1999,0.0,4410.0,0.0,8.0,0.0,1.0,0.0,1.0,551.25,0.0,m,0,0,False,Other
real genius,1985,1297.0,6688.0,3.0,7.0,0.16242955541640577,0.8375704445835942,0.3,0.7,955.4285714285714,432.3333333333333,m,0,0,False,Other
rear window,1954,8528.0,12952.0,2.0,3.0,0.3970204841713222,0.6029795158286778,0.4,0.6,4317.333333333333,4264.0,m,4,0,True,Other
reasonable doubt,2014,1338.0,5962.0,4.0,8.0,0.1832876712328767,0.8167123287671233,0.3333333333333333,0.6666666666666666,745.25,334.5,m,0,0,False,Other
red dragon,2002,1074.0,3217.0,2.0,7.0,0.25029130738755534,0.7497086926124447,0.2222222222222222,0.7777777777777778,459.57142857142856,537.0,f,0,0,False,Other
red heat,1988,570.0,8233.0,1.0,8.0,0.06475065318641372,0.9352493468135863,0.1111111111111111,0.8888888888888888,1029.125,570.0,m,0,0,False,Other
red lights,2012,3251.0,6998.0,5.0,8.0,0.31720167821250855,0.6827983217874914,0.38461538461538464,0.6153846153846154,874.75,650.2,m,0,0,False,Other
red planet,2000,2168.0,12584.0,1.0,11.0,0.14696312364425163,0.8530368763557483,0.08333333333333333,0.9166666666666666,1144.0,2168.0,f,0,0,False,Other
red riding hood,2011,9922.0,8890.0,10.0,11.0,0.5274293004465235,0.4725706995534765,0.47619047619047616,0.5238095238095238,808.1818181818181,992.2,f,0,0,False,Other
red rock west,1993,900.0,2481.0,1.0,4.0,0.26619343389529726,0.7338065661047027,0.2,0.8,620.25,900.0,f,0,0,False,Other
redbelt,2008,1388.0,5012.0,2.0,12.0,0.216875,0.783125,0.14285714285714285,0.8571428571428571,417.6666666666667,694.0,f,0,0,False,Other
reindeer games,2000,3942.0,18934.0,2.0,7.0,0.1723203357230285,0.8276796642769715,0.2222222222222222,0.7777777777777778,2704.8571428571427,1971.0,m,0,0,False,Other
remember,2015,509.0,4134.0,3.0,9.0,0.1096273960801206,0.8903726039198794,0.25,0.75,459.3333333333333,169.66666666666666,m,0,0,False,Other
remember me,2010,3750.0,5458.0,5.0,4.0,0.407254561251086,0.5927454387489139,0.5555555555555556,0.4444444444444444,1364.5,750.0,m,0,0,False,Other
rent,2005,3014.0,5602.0,4.0,6.0,0.34981429897864436,0.6501857010213556,0.4,0.6,933.6666666666666,753.5,m,0,0,False,Other
repo man,1984,842.0,5466.0,4.0,11.0,0.13348129359543437,0.8665187064045656,0.26666666666666666,0.7333333333333333,496.90909090909093,210.5,m,0,0,False,Other
reservoir dogs,1992,0.0,19280.0,0.0,10.0,0.0,1.0,0.0,1.0,1928.0,0.0,m,0,0,False,Other
resident evil,2002,2264.0,3545.0,3.0,5.0,0.38974005852986743,0.6102599414701325,0.375,0.625,709.0,754.6666666666666,f,0,0,False,Other
resident evil retribution,2012,2622.0,2206.0,4.0,7.0,0.5430820215410108,0.45691797845898924,0.36363636363636365,0.6363636363636364,315.14285714285717,655.5,f,0,0,False,Other
return to me,2000,1748.0,3938.0,3.0,9.0,0.30742173760112557,0.6925782623988744,0.25,0.75,437.55555555555554,582.6666666666666,f,0,0,False,Other
revenge,1990,1808.0,8534.0,4.0,8.0,0.17482111777219106,0.8251788822278089,0.3333333333333333,0.6666666666666666,1066.75,452.0,m,0,0,False,Other
